Time (s),KCGx (g),KCGy (g),KCGz (g),IMSepOutletDp (psid)
696.732,0.038507,-0.012207,1.619573,36.990893
696.862,0.036338,-0.011354,1.599256,35.640386
696.992,0.032575,-0.013511,1.569982,36.541049
697.112,0.031674,-0.01424,1.533432,34.271142
697.243,0.028744,-0.012105,1.488896,36.132618
697.373,0.025619,-0.015315,1.435491,36.21672
697.493,0.024166,-0.013437,1.393541,36.847569
697.623,0.020595,-0.011315,1.34724,36.940437
697.753,0.019227,-0.013542,1.313328,35.916159
697.884,0.019244,-0.010781,1.293959,36.936008
698.014,0.017976,-0.007096,1.27858,36.814782
698.124,0.017812,-0.007685,1.274747,35.82255
698.264,0.017897,-0.007305,1.26996,37.216813
698.394,0.017024,-0.007441,1.272398,37.764394
698.504,0.018209,-0.008479,1.273105,36.73578
698.645,0.016939,-0.009546,1.289249,37.491821
698.775,0.017573,-0.009149,1.297951,35.464019
698.935,0.020273,-0.010467,1.323438,35.704639
699.065,0.018572,-0.0122,1.368478,35.682588
699.195,0.022875,-0.012529,1.416749,35.779188
699.326,0.024694,-0.013956,1.460988,37.533976
699.446,0.025076,-0.013205,1.518603,36.799756
699.576,0.027589,-0.012064,1.55064,38.416228
699.706,0.029704,-0.014768,1.592371,36.964529
699.836,0.02882,-0.010221,1.610755,36.323036
699.967,0.031584,-0.011919,1.632186,36.030058
700.087,0.031835,-0.008624,1.639623,35.267038
700.217,0.030311,-0.007547,1.639922,37.198077
700.347,0.031536,-0.010112,1.654994,36.470952
700.477,0.032291,-0.006575,1.655858,37.648988
700.607,0.030555,-0.010289,1.667348,37.83099
700.718,0.032102,-0.009778,1.663061,36.713103
700.858,0.032376,-0.012092,1.66652,38.102659
700.988,0.031434,-0.010469,1.669287,35.302538
701.098,0.033015,-0.010123,1.678856,37.080283
701.238,0.032672,-0.011441,1.691887,35.884484
701.369,0.032576,-0.008919,1.697719,36.438744
701.529,0.034803,-0.013706,1.709833,36.859766
701.659,0.035034,-0.012517,1.717774,38.544875
701.789,0.035564,-0.011481,1.726613,36.510371
701.919,0.036662,-0.014118,1.73672,37.000795
702.039,0.038248,-0.012035,1.746994,37.019461
702.17,0.04259,-0.012741,1.751615,37.852972
702.3,0.044342,-0.010017,1.763766,37.145348
702.43,0.051004,-0.009072,1.77132,38.180106
702.55,0.053461,-0.011306,1.770732,38.001305
702.68,0.056019,-0.012219,1.76155,35.117453
702.811,0.062424,-0.012064,1.756204,35.652211
702.921,0.062135,-0.009195,1.746691,36.678275
703.071,0.062994,-0.008578,1.750285,36.447486
703.191,0.064025,-0.008729,1.757254,37.692929
703.311,0.063796,-0.004868,1.761262,36.482754
703.452,0.064486,-0.005883,1.775393,36.396009
703.582,0.065625,-0.006569,1.773596,36.04244
703.732,0.066898,-0.005636,1.777249,36.500006
703.862,0.067168,-0.007981,1.78418,36.388055
703.992,0.068793,-0.009098,1.784232,37.281878
704.122,0.067254,-0.007368,1.795926,36.739212
704.243,0.066615,-0.00686,1.793035,34.931695
704.353,0.069194,-0.006784,1.80178,36.675933
704.503,0.069016,-0.007973,1.794316,35.353111
704.633,0.069344,-0.007686,1.793212,36.914814
704.753,0.070878,-0.007086,1.795987,36.427034
704.884,0.070614,-0.006111,1.787492,36.098647
705.014,0.071971,-0.007807,1.802114,37.348311
705.134,0.06963,-0.005954,1.794369,34.935266
705.274,0.072189,-0.002764,1.799863,35.440877
705.394,0.071141,-0.002447,1.798518,35.314179
705.514,0.07126,-0.001291,1.794791,36.611865
705.655,0.073525,0.00024,1.787391,36.448784
705.785,0.073168,-0.001351,1.792161,37.141754
705.945,0.072333,-0.002089,1.800638,35.348172
706.065,0.072293,-0.004411,1.794158,36.969097
706.195,0.072173,-0.005481,1.797048,35.745473
706.326,0.072901,0.000445,1.785265,35.631389
706.456,0.07347,-0.000198,1.787586,37.044365
706.586,0.073267,-0.005904,1.788582,35.655203
706.716,0.072774,-0.00694,1.787896,35.600363
706.836,0.074364,-0.005723,1.782969,34.493351
706.967,0.073655,-0.008336,1.783235,36.027182
707.097,0.072937,-0.010028,1.78673,36.417921
707.227,0.073518,-0.006614,1.773036,36.452703
707.337,0.074291,-0.005923,1.771715,38.374908
707.477,0.074431,-0.006375,1.775881,36.058996
707.608,0.073562,-0.004938,1.776911,37.489757
707.718,0.075834,-0.003495,1.777225,36.066463
707.868,0.075947,-0.003878,1.770143,35.823407
707.998,0.075695,-0.004764,1.773793,36.999032
708.108,0.077055,-0.003109,1.768151,35.648988
708.248,0.075413,-0.003713,1.768331,36.242575
708.379,0.076747,-0.001659,1.769939,35.910362
708.539,0.07804,-0.004433,1.769081,35.943219
708.669,0.078132,-0.006518,1.768893,36.022754
708.789,0.07644,-0.008997,1.775259,37.248603
708.919,0.079631,-0.009821,1.769357,34.826723
709.05,0.078329,-0.011891,1.775323,37.229914
709.18,0.078619,-0.012628,1.768216,36.81921
709.3,0.081245,-0.010842,1.761765,38.618867
709.43,0.079929,-0.009869,1.757916,34.895823
709.56,0.079598,-0.008661,1.75129,36.415718
709.69,0.081985,-0.00734,1.747769,35.154925
709.821,0.080911,-0.005594,1.747041,36.225207
709.931,0.082395,-0.004651,1.740621,35.699144
710.071,0.08387,-0.003805,1.743591,36.408437
710.201,0.082715,-0.002821,1.746893,37.837853
710.311,0.084762,-0.001955,1.745226,36.02964
710.462,0.083874,-0.000476,1.739588,36.077918
710.582,0.082874,-0.000286,1.73486,35.851094
710.702,0.086806,-0.001835,1.728116,35.288788
710.842,0.084117,-0.000941,1.723011,37.70981
710.972,0.08589,-0.005616,1.728224,37.193161
711.133,0.085689,-0.003311,1.725187,35.354085
711.253,0.085805,-0.003482,1.718025,35.886919
711.383,0.086017,-0.006605,1.727592,36.46694
711.513,0.087074,-0.004973,1.73333,36.511415
711.643,0.087495,-0.008132,1.733264,36.465155
711.773,0.088504,-0.008174,1.740626,37.211387
711.904,0.091338,-0.007588,1.750927,36.751548
712.024,0.091009,-0.005572,1.746923,34.895104
712.154,0.090862,-0.007419,1.76142,34.750064
712.284,0.093385,-0.004673,1.749803,36.867789
712.414,0.092985,-0.005217,1.753423,36.510464
712.545,0.093523,-0.004209,1.750257,35.611957
712.675,0.09534,-0.006388,1.749779,36.782805
712.795,0.093424,-0.005276,1.752262,36.112444
712.925,0.094782,-0.002776,1.744792,36.2205
713.055,0.096025,-0.005084,1.743035,36.587564
713.186,0.095333,-0.004928,1.739297,37.512388
713.296,0.097156,-0.002231,1.741009,37.738401
713.436,0.096241,-0.005062,1.735682,38.358885
713.566,0.09617,-0.001151,1.731147,38.323848
713.676,0.098552,-0.003144,1.731592,36.91646
713.826,0.097699,-0.001893,1.730942,38.715676
713.947,0.099267,-0.003955,1.741939,37.428193
714.067,0.0996,-0.002597,1.735712,34.445584
714.207,0.099828,-0.000671,1.740545,34.240581
714.337,0.102459,0.000138,1.74214,34.748093
714.457,0.100583,0.000017,1.752456,35.101894
714.598,0.104159,-0.001181,1.753316,35.817124
714.728,0.102977,0.001461,1.748969,36.114322
714.838,0.105027,-0.000261,1.751165,36.761449
714.978,0.106624,-0.000417,1.745031,36.59285
715.108,0.104157,-0.000934,1.759444,37.402524
715.329,0.105452,-0.003349,1.762487,35.64391
715.449,0.107084,-0.002614,1.75164,36.012365
715.579,0.107472,-0.006388,1.753035,35.361691
715.709,0.106881,-0.008156,1.748851,36.866328
715.839,0.108911,-0.010374,1.757329,36.008308
715.97,0.107892,-0.012362,1.760471,35.926083
716.09,0.109426,-0.012584,1.753417,34.821066
716.22,0.110869,-0.014203,1.755846,34.731839
716.35,0.10886,-0.011225,1.755235,35.097627
716.48,0.111501,-0.010574,1.751927,35.166565
716.6,0.111358,-0.012395,1.746415,34.584758
716.731,0.111231,-0.010369,1.744074,35.435799
716.861,0.114667,-0.011074,1.741011,35.337784
716.991,0.114754,-0.011192,1.74877,36.656803
717.101,0.116673,-0.006442,1.752239,35.104004
717.241,0.118494,-0.007769,1.754366,34.620398
717.372,0.117766,-0.003262,1.751674,36.028319
717.482,0.119618,-0.002639,1.755451,37.084642
717.632,0.121032,-0.001416,1.761224,35.637023
717.762,0.122782,0.001574,1.760644,35.964784
717.932,0.123381,-0.000786,1.761666,34.755444
718.063,0.124625,-0.003526,1.765768,34.476633
718.193,0.126585,-0.001116,1.761842,34.920913
718.313,0.126426,0.001919,1.758731,36.022568
718.443,0.126591,0.003581,1.758282,37.221404
718.573,0.128325,0.004173,1.755954,36.211317
718.703,0.128586,-0.000837,1.757811,35.993119
718.834,0.12933,0.000231,1.756053,35.229218
718.954,0.130798,0.002231,1.755714,36.342723
719.084,0.131657,-0.000808,1.754409,36.284962
719.194,0.133949,-0.000138,1.756691,34.596236
719.344,0.134255,0.000401,1.75905,35.78429
719.475,0.136102,-0.004042,1.771414,37.482453
719.605,0.135711,-0.00595,1.775637,36.898467
719.725,0.13857,-0.015937,1.782559,35.171713
719.855,0.140123,-0.019107,1.784164,34.060596
719.975,0.13928,-0.022796,1.7892,36.445979
720.115,0.14136,-0.025263,1.790167,36.061245
720.236,0.140952,-0.027996,1.782217,36.221729
720.416,0.142549,-0.025324,1.765615,36.339616
720.556,0.142676,-0.026174,1.764895,36.042857
720.686,0.143597,-0.021897,1.757866,35.90693
720.796,0.143517,-0.020321,1.757974,33.913237
720.937,0.146228,-0.016137,1.751402,35.250041
721.067,0.146963,-0.012157,1.745845,35.679086
721.227,0.147704,-0.007596,1.745182,35.181892
721.357,0.152492,-0.005446,1.748474,37.128003
721.487,0.150979,-0.001941,1.748448,35.023936
721.618,0.154812,0.000515,1.752486,35.235897
721.748,0.157093,0.000727,1.759781,34.941851
721.868,0.15742,-0.000024,1.765071,34.713312
721.998,0.161495,0.001025,1.777149,36.568457
722.128,0.162564,-0.002627,1.781971,35.427475
722.259,0.163618,-0.003273,1.789141,34.447718
722.379,0.166659,-0.009008,1.799511,34.329205
722.509,0.167515,-0.010436,1.804383,35.326329
722.639,0.168289,-0.013552,1.809037,35.213404
722.769,0.170729,-0.015501,1.805966,35.633638
722.899,0.17102,-0.016494,1.796845,34.422095
723.02,0.171841,-0.016234,1.794531,36.693718
723.15,0.172655,-0.014978,1.779152,36.739467
723.28,0.171436,-0.015833,1.772139,33.106601
723.39,0.171322,-0.012745,1.75042,35.150287
723.54,0.171954,-0.012473,1.746413,36.010974
723.661,0.171442,-0.011661,1.738186,36.525142
723.781,0.173822,-0.014133,1.729785,36.67737
723.921,0.174358,-0.016905,1.722117,34.169324
724.051,0.175249,-0.018095,1.719834,32.938443
724.221,0.177679,-0.014161,1.721856,35.768267
724.352,0.179279,-0.014336,1.716541,33.324521
724.482,0.17952,-0.007696,1.717532,34.272742
724.612,0.182253,-0.00709,1.71324,33.882931
724.732,0.182782,-0.003747,1.700772,34.669834
724.862,0.183632,-0.001266,1.701497,34.863059
724.992,0.18406,0.000388,1.684177,35.738749
725.123,0.183811,0.005063,1.680754,34.801727
725.253,0.18497,0.004192,1.673501,36.897214
725.373,0.18275,0.002952,1.660614,35.148965
725.493,0.176973,0.00076,1.620835,35.420704
725.633,0.168967,0.001365,1.535311,36.266041
725.764,0.157011,0.002496,1.460851,34.658866
725.934,0.139609,-0.002718,1.321347,35.296602
726.044,0.126598,0.000902,1.201154,36.963509
726.184,0.113075,-0.001947,1.091565,35.139018
726.314,0.099669,0.004333,0.957619,34.623389
726.425,0.087969,0.002771,0.857983,35.488041
726.575,0.078236,0.005205,0.745497,35.722958
726.695,0.070682,0.004669,0.660603,36.662808
726.815,0.062053,0.004739,0.580463,34.679457
726.955,0.057026,0.002568,0.514013,35.509212
727.086,0.05009,0.002483,0.45271,36.253102
727.206,0.045108,0.003682,0.394389,36.707978
727.346,0.042894,0.005148,0.349328,34.69555
727.466,0.039087,0.003913,0.319916,36.195573
727.586,0.035087,0.005936,0.298537,37.208303
727.726,0.033733,0.010695,0.294291,35.079402
727.857,0.030551,0.007493,0.28674,36.103679
728.027,0.027463,0.006181,0.274853,35.69286
728.137,0.025649,0.008002,0.265935,34.246424
728.287,0.023737,0.00561,0.257195,34.259873
728.407,0.021421,0.009934,0.253389,34.752569
728.538,0.019263,0.00567,0.249398,35.291547
728.668,0.018137,0.013978,0.241028,35.301773
728.798,0.01587,0.016404,0.231223,36.89784
728.908,0.01416,0.005929,0.225065,34.703434
729.058,0.01252,0.009786,0.211044,34.864427
729.179,0.010992,0.002464,0.199583,32.893574
729.299,0.009348,0.00086,0.184619,36.568851
729.439,0.008159,-0.001252,0.176437,36.100387
729.569,0.006281,-0.003513,0.170281,35.418965
729.729,0.0056,-0.005734,0.155521,37.542881
729.849,0.004544,-0.008714,0.138182,34.983288
729.98,0.002414,-0.011144,0.122547,38.034973
730.11,0.003849,-0.011667,0.108432,35.160397
730.24,0.001604,-0.013337,0.095126,35.516423
730.36,0.00165,-0.015459,0.088177,36.240928
730.49,0.000438,-0.01444,0.081683,36.566532
730.621,0.000001,-0.01584,0.072463,34.377412
730.751,-0.000155,-0.016343,0.063989,37.072306
730.881,-0.000254,-0.014899,0.058618,35.780417
731.001,-0.000041,-0.014744,0.054038,36.095239
731.121,-0.00004,-0.013692,0.054095,35.459265
731.262,-0.000314,-0.013109,0.051715,36.042857
731.392,0.000121,-0.01186,0.050944,35.375534
731.502,-0.00068,-0.011035,0.044637,36.544249
731.642,-0.000702,-0.010682,0.039497,35.218088
731.772,-0.000466,-0.008036,0.03283,35.538336
731.892,-0.000756,-0.007988,0.02862,35.822596
732.033,0.000123,-0.006678,0.026853,35.540956
732.163,0.000337,-0.006914,0.024512,35.254493
732.273,0.000092,-0.006924,0.020275,35.102358
732.423,0.000438,-0.005014,0.018233,36.357725
732.543,0.000059,-0.003983,0.020245,34.86292
732.724,-0.000044,-0.003584,0.021237,34.338642
732.854,0.000078,-0.0033,0.018134,35.277403
732.984,0.000286,-0.003984,0.017284,34.956668
733.104,0.000111,-0.003894,0.012904,34.445724
733.234,0.000641,-0.001964,0.01612,34.91384
733.365,-0.000128,-0.0019,0.017671,34.204616
733.495,0.000249,-0.001513,0.021545,33.674147
733.625,0.000627,-0.000226,0.01909,34.601477
733.745,0.000504,0.000537,0.017009,34.787327
733.875,0.000282,0.002593,0.017626,35.974732
733.985,0.000238,0.004012,0.018277,35.252916
734.136,0.000567,0.007736,0.01641,38.08114
